,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels
0,0,10.429,156.244,109.881,0.0126059634057251,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
1,1,12.952,156.196,110.694,0.0158797509170627,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
2,2,18.429,156.378,110.206,0.0229865817532085,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
3,3,26.952,156.593,109.962,0.0340458330251587,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
4,4,24.81,156.571,110.072,0.03126642246262,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
5,5,11.619,156.404,110.324,0.0141500803849133,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
6,6,35.0,156.877,110.089,0.044488735082727,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
7,7,771.381,156.572,110.198,1.0,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
8,8,500.476,156.576,110.222,0.6484798233218758,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
9,9,444.81,156.55,110.093,0.5762488857054994,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
10,10,526.571,156.585,110.186,0.6823401027940732,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
11,11,525.857,156.558,110.078,0.6814136326065603,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
12,12,602.0,156.551,110.171,0.780215060460614,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
13,13,486.333,156.49,110.248,0.6301281876608186,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
14,14,449.524,156.623,110.191,0.5823656650667539,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
15,15,527.905,156.579,110.199,0.684071070903516,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
16,16,389.667,156.48,110.116,0.5046965810135895,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
17,17,309.095,156.525,110.001,0.4001481833269104,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
18,18,341.381,156.54,110.07,0.4420417638227665,3,156.523025,108.12799666666668,504.9129314471477,348.8000261268179
