,Unnamed: 0,frame,mean_intensity,x,y,normalized_intensity,cell_id,x_microns,y_microns,x_pixels,y_pixels,normalized_intensity.resc,normalized_intensity.bin,collid
0,2000,0,149.351,244.969,61.561,0.0310615751817752,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
1,2001,1,133.405,244.85,61.773,0.0233289140232435,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
2,2002,2,145.784,244.962,61.653,0.0293318371689518,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
3,2003,3,138.703,244.841,61.5,0.0258980623248803,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
4,2004,4,152.595,244.719,61.617,0.0326346814653746,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.005526713394753744,0,
5,2005,5,159.514,244.794,61.447,0.0359898979808569,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.004079511318767351,0,
6,2006,6,148.865,244.63,61.533,0.0308259001960078,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.008246658087047902,0,
7,2007,7,166.486,244.721,61.722,0.0393708156779147,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
8,2008,8,142.649,244.748,61.348,0.027811588032366,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.011403968587559958,0,
9,2009,9,163.405,244.81,61.743,0.0378767526508586,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
10,2010,10,85.297,244.659,61.546,0.0,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
11,2011,11,135.243,244.773,61.716,0.0242202116031621,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.0,0,
12,2012,12,1070.162,244.705,61.561,0.4775885696662047,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.7475766363891599,1,
13,2013,13,1998.757,244.755,61.541,0.927890243346546,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.8183479419463835,1,
14,2014,14,1157.622,244.733,61.558,0.5200003685452453,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.9909216165819252,1,
15,2015,15,1370.541,244.698,61.549,0.6232507436370178,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.8168346075635886,1,
16,2016,16,550.054,244.765,61.504,0.2253736612351503,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.32251387155564293,0,
17,2017,17,147.784,244.784,61.474,0.0303016930774594,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.028991916441221885,0,
18,2018,18,188.324,244.752,61.509,0.04996067234291,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.028991916441221885,0,
19,2019,19,211.189,244.79,61.631,0.0610485500169239,0,244.76635,170.311138,789.5687889888313,549.3907883630227,0.04473830269608837,0,
